,title,originallink,link,description,pubDate
439,"구글 최신 AI도 품었다…에이닷, 제미나이 2.0 플래시 탑재",https://www.hankyung.com/article/202503180712g,https://n.news.naver.com/mnews/article/015/0005107308?sid=105,"SK텔레콤은 18일 에이닷에 구글의 자체 거대언어모델(<b>LLM</b>) 제미나이 최신 모델인 '제미나이 2.0 플래시'를 추가했다고 밝혔다. 에이닷의 AI 모델 확대로 앱 사용자들은 SK텔레콤 <b>LLM</b>인 '에이닷 엑스(A.X)'와 GPT, 클로드... ","Tue, 18 Mar 2025 10:23:00 +0900"
440,"[위클리오늘] SKT, 에이닷에 구글 'Gemini' 최신 버전 추가",http://www.weeklytoday.com/news/articleView.html?idxno=684783,http://www.weeklytoday.com/news/articleView.html?idxno=684783,SK텔레콤은 AI 에이전트 '에이닷(A.)'에 구글의 자체 <b>LLM</b> '제미나이(Gemini)' 최신 모델인 '제미나이 2.0 플래시(Flash)'를 추가했다고 18일 밝혔다.(사진=SKT) SK텔레콤은 AI 에이전트 '에이닷(A.)'에 구글의 자체 <b>LLM</b>... ,"Tue, 18 Mar 2025 10:20:00 +0900"
441,"ETRI, 호남권 AI·ICT 융합 R&amp;D 선도",https://www.etnews.com/20250318000123,https://n.news.naver.com/mnews/article/030/0003294054?sid=105,"정신건강 상태판별 기술은 우울증 판별과 거대언어모델(<b>LLM</b>) 기반 개인 맞춤형 정신건강 통합 분석 보고서 자동 생성 기술이다. 전남대병원과 협력해 3400여 명 임상자로부터 수집된 심박변이도, 음성, 텍스트 등... ","Tue, 18 Mar 2025 10:18:00 +0900"
442,"SKT, 에이닷에 구글 '제미나이' 최신 버전 추가",https://www.redian.org/news/articleView.html?idxno=252500,https://www.redian.org/news/articleView.html?idxno=252500,"이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 'A.X'와 'GPT', '클로드', '퍼플렉시티', '제미나이' 등 5개 글로벌 대표 AI 서비스의 세부 모델들을 자유롭게 이용할 수 있게 되었다.... ","Tue, 18 Mar 2025 10:18:00 +0900"
443,"SKT, 에이닷에 구글 'Gemini' 최신 버전 추가",https://www.koreaittimes.com/news/articleView.html?idxno=139377,https://www.koreaittimes.com/news/articleView.html?idxno=139377,SKT 모델이 새로 추가된 '제미나이 2.0 플래시'를 이용하고 있다/ SKT 제공 SK텔레콤은 자사의 AI 에이전트 '에이닷(A.)'에 구글의 최신 <b>LLM</b> 모델인 '제미나이 2.0 플래시(Flash)'를 추가하며 기능을 대폭 강화했다고... ,"Tue, 18 Mar 2025 10:16:00 +0900"
444,"에이닷, 최신 제미나이 포함 12개 모델 제공",http://www.hansbiz.co.kr/news/articleView.html?idxno=739097,http://www.hansbiz.co.kr/news/articleView.html?idxno=739097,"이로써 에이닷이 제공하는 글로벌 <b>LLM</b>은 SKT의 'A.X', 오픈 AI의 'GPT', 앤스로픽의 '클로드', 퍼플렉시티의 '퍼플렉시티', 구글의 '제미나이' 등 총 5 종류다. 세부적으로는 ▲A.X ▲제미나이 2.0 플래시 ▲GPT 4o, 4o 미니, o3... ","Tue, 18 Mar 2025 10:12:00 +0900"
445,"ETRI, 지역산업 기반 AI 융합·ICT R&amp;D 선도",https://www.epnc.co.kr/news/articleView.html?idxno=313996,https://www.epnc.co.kr/news/articleView.html?idxno=313996,정신건강 상태판별 기술은 우울증 판별과 <b>LLM</b> 기반으로 개인 맞춤형 정신건강 통합 분석 보고서를 자동 생성하는 기술이다. 이 기술은 전남대학교병원과의 협력을 통해 3400여명의 임상자로부터 수집된 심박변이도... ,"Tue, 18 Mar 2025 10:10:00 +0900"
446,"SKT, 에이닷에 제미나이 최신 버전 추가…글로벌 5개 AI 서비스 이용 가...",https://www.lcnews.co.kr/news/articleView.html?idxno=96803,https://www.lcnews.co.kr/news/articleView.html?idxno=96803,자체 <b>LLM</b> '제미나이(Gemini)' 최신 모델인 '제미나이 2.0 플래시(Flash)'를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 'A.X'와 'GPT... ,"Tue, 18 Mar 2025 10:10:00 +0900"
447,"SKT, 에이닷에 구글 '제미나이' 최신 버전 추가",http://www.inews24.com/view/1824236,https://n.news.naver.com/mnews/article/031/0000916828?sid=105,SK텔레콤은 인공지능(AI) 에이전트 ‘에이닷(A.)’에 구글 대규모언어모델(<b>LLM</b>) ‘제미나이’ 최신 모델인... SKT는 이번 ‘제미나이 2.0 플래시’ 모델을 시작으로 향후 고객들이 구글의 최신 <b>LLM</b>을 지속적으로... ,"Tue, 18 Mar 2025 10:09:00 +0900"
448,AI 기반 고객 상담의 패러다임 전면 재구성 AICC 혁신 솔루션 선보인다,https://www.etnews.com/20250318000107,https://n.news.naver.com/mnews/article/030/0003294039?sid=105,인포뱅크㈜의 AICC 솔루션은 기존 규칙 기반 자동 응대 시스템을 넘어 <b>LLM</b> 기반 심층 추론 기술과 통합 관리 시스템을 통해 다층적 고객 요구를 정교하게 분석하고 대응하는 혁신적 컨택센터 운영 모델로... ,"Tue, 18 Mar 2025 10:06:00 +0900"
449,"SKT, 에이닷에 구글 ‘제미나이’ 최신 버전 추가",https://view.asiae.co.kr/article/2025031810055721167,https://n.news.naver.com/mnews/article/277/0005562504?sid=105,SK텔레콤이 인공지능(AI) 비서 애플리케이션 ‘에이닷’에서 구글의 자체 거대언어모델(<b>LLM</b>) ‘제미나이’... SKT는 이번 ‘제미나이 2.0 플래시’ 모델을 시작으로 향후 고객들이 구글의 최신 <b>LLM</b>을 지속적으로 체험할... ,"Tue, 18 Mar 2025 10:05:00 +0900"
450,"브이터치, MWC 2025서 '위즈퍼링' 공개… AI 음성 인터페이스로 유럽 시...",https://kr.aving.net/news/articleView.html?idxno=1798235,https://kr.aving.net/news/articleView.html?idxno=1798235,"브이터치는 이처럼 사용자의 음성 명령을 <b>LLM</b>(대규모 언어 모델) 기반 AI가 분석하고, 캘린더 및 음악 앱 API와 연동해 명령을 실행하는 기능을 강화했다. &quot;이번 MWC 2025에서 선보인 기능들은 기존보다 업그레이드된... ","Tue, 18 Mar 2025 10:04:00 +0900"
451,"모빌린트, AI 반도체 기술력 입증 통해 국내외 사업 확장 가시화",https://www.cstimes.com/news/articleView.html?idxno=637441,https://www.cstimes.com/news/articleView.html?idxno=637441,"모빌린트는 온프레미스 대규모 언어 모델(<b>LLM</b>) 기술을 적용한 AI 서비스 관련 PO를 확보, 기업 맞춤형 AI 솔루션 시장에서도 성과를 거두고 있다. 이를 통해 고객은 인건비 절감 및 운영 효율화는 물론, 기존 GPU 기반... ","Tue, 18 Mar 2025 10:04:00 +0900"
452,"SK텔레콤, AI 에이전트 '에이닷'에 구글 '제미나이 2.0 플래시' 추가",http://www.newslock.co.kr/news/articleView.html?idxno=106071,http://www.newslock.co.kr/news/articleView.html?idxno=106071,"SK텔레콤은 자사의 AI 에이전트 '에이닷'에 구글의 최신 <b>LLM</b> '제미나이 2.0 플래시'를 추가하는 등 서비스를 확장했다고 18일 밝혔다. 이번 모델 추가로 에이닷 이용자들은 국내 대표 <b>LLM</b>인 'A.X'와 함께 'GPT', '클로드... ","Tue, 18 Mar 2025 10:04:00 +0900"
453,"SKT, 에이닷에 구글 '제미나이' 최신 버전 추가",http://www.shinailbo.co.kr/news/articleView.html?idxno=2022076,http://www.shinailbo.co.kr/news/articleView.html?idxno=2022076,자체 <b>LLM</b> ‘제미나이(Gemini)’ 최신 모델인 ‘제미나이 2.0 플래시(Flash)’를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 ‘A.X’와... ,"Tue, 18 Mar 2025 10:02:00 +0900"
454,"SKT, 에이닷에 구글 '제미나이' 최신 버전 추가",http://www.wolyo.co.kr/news/articleView.html?idxno=256881,http://www.wolyo.co.kr/news/articleView.html?idxno=256881,자체 <b>LLM</b> '제미나이' 최신 모델인 제미나이 2.0 플래시를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 'A.X'와 'GPT·클로드... ,"Tue, 18 Mar 2025 10:02:00 +0900"
455,"(헬스&amp;사이언스)서울대 연구진, 신소재 합성 가능성 예측·해석 기술 개...",http://www.newstomato.com/ReadNews.aspx?no=1256268&inflow=N,http://www.newstomato.com/ReadNews.aspx?no=1256268&inflow=N,"Model, <b>LLM</b>)을 활용해 신소재의 합성 가능성을 예측하고, 그 예측 근거를 해석하는 기술을 개발하는 데... 위해 <b>LLM</b>을 도구로 활용하면 무기 결정 구조(Inorganic Crystal Polymorphs)의 합성 가능성을 정확하게 예측할 수 있을... ","Tue, 18 Mar 2025 10:00:00 +0900"
456,"SKT, 에이닷에 구글 'Gemini' 최신 버전 추가",http://www.sisacast.kr/news/articleView.html?idxno=70259,http://www.sisacast.kr/news/articleView.html?idxno=70259,자체 <b>LLM</b> '제미나이(Gemini)' 최신 모델인 '제미나이 2.0 플래시(Flash)'를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 사진=SK텔레콤 SK텔레콤은 AI 에이전트 '에이닷(A.)'에 구글의 자체 <b>LLM</b> '제미나이(Gemini)' 최신... ,"Tue, 18 Mar 2025 10:00:00 +0900"
457,"모빌린트, 글로벌 진출 본격화…&quot;AI 시장 입지 확장&quot;",https://www.newspim.com/news/view/20250318000215,https://www.newspim.com/news/view/20250318000215,"[사진=모빌린트] 모빌린트는 온프레미스 대규모 언어 모델(<b>LLM</b>) 기술을 적용한 AI 서비스 관련 PO를 확보, 기업 맞춤형 AI 솔루션 시장에서도 성과를 거두고 있다. 이를 통해 고객은 인건비 절감 및 운영 효율화는 물론... ","Tue, 18 Mar 2025 09:59:00 +0900"
458,"SK텔레콤, 에이닷에 구글 ‘제미나이’ 최신 버전 추가",http://journal.kobeta.com/?post_type=post&p=58729,http://journal.kobeta.com/?post_type=post&p=58729,자체 <b>LLM</b> ‘제미나이(Gemini)’ 최신 모델인 ‘제미나이 2.0 플래시(Flash)’를 추가하는 등 기능을 대폭 강화했다고 3월 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인... ,"Tue, 18 Mar 2025 09:58:00 +0900"
459,"SKT, 에이닷에 구글 '제미나이' 최신 버전 추가",https://it.chosun.com/news/articleView.html?idxno=2023092136392,https://it.chosun.com/news/articleView.html?idxno=2023092136392,자체 <b>LLM</b> '제미나이(Gemini)' 최신 모델인 '제미나이 2.0 플래시(Flash)'를 추가하는 등 기능을 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 거대언어모델(<b>LLM</b>)인 SK텔레콤의... ,"Tue, 18 Mar 2025 09:58:00 +0900"
460,"SKT, 에이닷에 구글 '제미나이' 최신 버전 추가",https://www.ngetnews.com/news/articleView.html?idxno=522207,https://www.ngetnews.com/news/articleView.html?idxno=522207,자체 <b>LLM</b> '제미나이' 최신 모델인 '제미나이 2.0 플래시'를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 대규모언어모델(<b>LLM</b>)인 SKT의 글로벌... ,"Tue, 18 Mar 2025 09:56:00 +0900"
461,"SKT, 에이닷에 최신 제미나이 추가",https://www.yna.co.kr/view/PYH20250318030400017?input=1196m,https://n.news.naver.com/mnews/article/001/0015270976?sid=105,SK텔레콤이 인공지능(AI) 에이전트 '에이닷(A.)'에 구글의 거대언어모델(<b>LLM</b>) 제미나이 최신 모델인 '제미나이 2.0 플래시'를 추가했다고 18일 밝혔다. 사진은 SKT 모델이 새로 추가된 '제미나이 2.0 플래시'를... ,"Tue, 18 Mar 2025 09:56:00 +0900"
462,"SKT, 에이닷에 구글 'Gemini' 최신 버전 추가",https://www.smarttoday.co.kr/news/articleView.html?idxno=75493,https://www.smarttoday.co.kr/news/articleView.html?idxno=75493,자체 <b>LLM</b> '제미나이(Gemini)' 최신 모델인 '제미나이 2.0 플래시(Flash)'를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 'A.X'와 'GPT... ,"Tue, 18 Mar 2025 09:54:00 +0900"
463,"SKT, 에이닷에 구글 'Gemini' 최신 버전 추가",http://www.worktoday.co.kr/news/articleView.html?idxno=65558,http://www.worktoday.co.kr/news/articleView.html?idxno=65558,자체 <b>LLM</b> '제미나이(Gemini)' 최신 모델인 '제미나이 2.0 플래시(Flash)'를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 'A.X'와 'GPT... ,"Tue, 18 Mar 2025 09:54:00 +0900"
464,"SK텔레콤, AI 경쟁력 강화…구글 최신 모델 탑재",https://www.topdaily.kr/articles/101972,https://www.topdaily.kr/articles/101972,이번 에이닷 AI 모델 확대를 통해 이용자들은 SK텔레콤의 자체 거대언어모델(<b>LLM</b>)인 ‘A.X’를 포함해 GPT... SK텔레콤은 제미나이 2.0 플래시 모델을 시작으로 고객들이 구글의 최신 <b>LLM</b>을 지속적으로 체험할 수... ,"Tue, 18 Mar 2025 09:53:00 +0900"
465,"SKT, 에이닷에 구글 최신 제미나이 추가…“12개 AI 모델 이용 가능”",https://www.kukinews.com/article/view/kuk202503180034,https://www.kukinews.com/article/view/kuk202503180034,SK텔레콤은 인공지능(AI) 에이전트 ‘에이닷(A.)’에 구글의 자체 거대언어모델(<b>LLM</b>) ‘제미나이’ 최신... SK텔레콤은 이번 제미나이 2.0 플래시 모델을 시작으로 향후 고객들이 구글의 최신 <b>LLM</b>을 지속적으로 체험할... ,"Tue, 18 Mar 2025 09:52:00 +0900"
466,"SKT, 에이닷에 구글 '제미나이 2.0 플래시' 추가",https://www.jemin.com/news/articleView.html?idxno=791296,https://www.jemin.com/news/articleView.html?idxno=791296,"이제 사용자들은 SKT 자체 개발 <b>LLM</b> '에이닷엑스'와 함께 오픈AI의 'GPT', '클로드', '퍼플렉시티... SKT는 앞으로 고객들이 지속적으로 구글의 최신 <b>LLM</b>을 체험할 수 있도록 지원할 계획이다.... ","Tue, 18 Mar 2025 09:50:00 +0900"
467,"SKT, 에이닷에 최신 제미나이 추가…글로벌 5개 AI 탑재",https://www.etnews.com/20250318000088,https://n.news.naver.com/mnews/article/030/0003294024?sid=105,SK텔레콤은 AI 에이전트 '에이닷(A.)'에 구글 자체 <b>LLM</b> 제미나이 최신 모델인 '제미나이 2.0 플래시(Flash)'를... SK텔레콤은 이번 제미나이 2.0 플래시 모델을 시작으로 향후 고객들이 구글의 최신 <b>LLM</b>을 지속적으로 체험할... ,"Tue, 18 Mar 2025 09:49:00 +0900"
468,SKT '에이닷'에 구글 제미나이 최신 버전 추가,https://zdnet.co.kr/view/?no=20250318091651,https://n.news.naver.com/mnews/article/092/0002367011?sid=105,자체 <b>LLM</b> ‘제미나이(Gemini)’ 최신 모델인 ‘제미나이 2.0 플래시(Flash)’를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SK텔레콤의 ‘A.... ,"Tue, 18 Mar 2025 09:48:00 +0900"
469,"SKT, 에이닷에 구글 '제미나이' 최신 버전 추가",https://www.sentv.co.kr/article/view/sentv202503180074,https://www.sentv.co.kr/article/view/sentv202503180074,서울경제티브이 김혜영 기자 [서울경제TV=김혜영기자] SK텔레콤은 AI 에이전트 ‘에이닷(A.)’에 구글의 자체 <b>LLM</b> ‘제미나이(Gemini)’ 최신 모델인 ‘제미나이 2.0 플래시(Flash)’를 추가하는 등 기능을 대폭... ,"Tue, 18 Mar 2025 09:48:00 +0900"
470,"SKT, 에이닷에 구글 '제미나이 2.0 플래시' 추가",https://www.tfmedia.co.kr/news/article.html?no=181965,https://www.tfmedia.co.kr/news/article.html?no=181965,"이제 사용자들은 SKT 자체 개발 <b>LLM</b> '에이닷엑스'와 함께 오픈AI의 'GPT', '클로드', '퍼플렉시티', 그리고... SKT는 앞으로 고객들이 지속적으로 구글의 최신 <b>LLM</b>을 체험할 수 있도록 지원할 계획이다. 최근에는... ","Tue, 18 Mar 2025 09:46:00 +0900"
471,"SKT, 에이닷에 구글 <b>LLM</b> 추가...AI 서비스 강화한다",https://www.news2day.co.kr/article/20250318500056,https://www.news2day.co.kr/article/20250318500056,"자체 <b>LLM</b> ‘제미나이(Gemini)’ 최신 모델인 ‘제미나이 2.0 플래시(Flash)’를 추가하는 등 기능을 강화했다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 ‘A.X’와 ‘GPT’, ‘클로드... ","Tue, 18 Mar 2025 09:46:00 +0900"
472,"SKT, AI 에이전트 ‘에이닷’에 구글 제미나이 2.0 플래시 추가",https://biz.chosun.com/it-science/ict/2025/03/18/NA7E2XCRDJERDJCWP6LL6R24KA/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0001061782?sid=105,"SK텔레콤은 AI 에이전트 ‘에이닷(A.)’에 구글의 최신 <b>LLM</b>인 ‘제미나이(Gemini) 2.0 플래시(Flash)... SKT는 이 모델을 시작으로 구글의 최신 <b>LLM</b>을 지속적으로 제공할 예정이다. 또한, ‘퍼플렉시티 소나 프로’와... ","Tue, 18 Mar 2025 09:46:00 +0900"
473,"SKT, '에이닷'에 구글 '제미나이' 최신 버전 추가",https://www.pinpointnews.co.kr/news/articleView.html?idxno=329150,https://www.pinpointnews.co.kr/news/articleView.html?idxno=329150,사진=SK텔레콤 SK텔레콤은 인공지능(AI) 에이전트 '에이닷'에 구글의 자체 거대언어모델(<b>LLM</b>) '제미나이... SKT는 이번 '제미나이 2.0 플래시' 모델을 시작으로 향후 구글의 최신 <b>LLM</b>을 지속적으로 체험할 수 있도록... ,"Tue, 18 Mar 2025 09:46:00 +0900"
474,'멀티 <b>LLM</b>' 강화하는 SKT…에이닷에 구글 제미나이 최신 모델 탑재,https://www.hankyung.com/article/202503180825i,https://n.news.naver.com/mnews/article/015/0005107284?sid=105,SK텔레콤은 인공지능(AI) 에이전트 ‘에이닷’에 구글의 최신 대규모언어모델(<b>LLM</b>)인 ‘제미나이 2.0... SK텔레콤은 이번 제미나이 2.0 플래시를 시작으로 구글의 최신 <b>LLM</b>을 추가한다는 계획이다. 앞서 SK텔레콤은 이달... ,"Tue, 18 Mar 2025 09:45:00 +0900"
475,"모빌린트, AI 반도체 기술력 입증으로 국내외 사업 확장 가시화",http://www.edaily.co.kr/news/newspath.asp?newsid=02519046642104632,https://n.news.naver.com/mnews/article/018/0005964698?sid=101,"모빌린트는 온프레미스 대규모 언어 모델(<b>LLM</b>) 기술을 적용한 AI 서비스 관련 PO를 확보, 기업 맞춤형 AI 솔루션 시장에서도 성과를 거두고 있다. 이를 통해 고객은 인건비 절감 및 운영 효율화는 물론, 기존 GPU 기반... ","Tue, 18 Mar 2025 09:44:00 +0900"
476,"SKT, 에이닷에 구글 ‘제미나이 2.0 플래시’ 추가",https://www.ceoscoredaily.com/page/view/2025031809435769131,https://www.ceoscoredaily.com/page/view/2025031809435769131,자체 <b>LLM</b> ‘제미나이(Gemini)’ 최신 모델인 ‘제미나이 2.0 플래시(Flash)’를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 ‘A.X’... ,"Tue, 18 Mar 2025 09:44:00 +0900"
477,"SKT, 에이닷에 구글 '제미나이' 최신 모델 추가",http://www.yonhapnewstv.co.kr/AKR20250318094222768,https://n.news.naver.com/mnews/article/422/0000722191?sid=105,SK텔레콤이 인공지능(AI) 에이전트 '에이닷(A.)'에 구글의 거대언어모델(<b>LLM</b>) 제미나이 최신 모델인 '제미나이 2.0 플래시'를 추가했다고 오늘(18일) 밝혔습니다. 이로써 이용자들은 에이닷을 통해 SK텔레콤의 자체 AI... ,"Tue, 18 Mar 2025 09:43:00 +0900"
478,"SKT, 에이닷에 구글 '제미나이' 최신 버전 추가",https://www.cstimes.com/news/articleView.html?idxno=637421,https://www.cstimes.com/news/articleView.html?idxno=637421,자체 <b>LLM</b> '제미나이(Gemini)' 최신 모델인 '제미나이 2.0 플래시(Flash)'를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이용자들은 이번 에이닷의 AI 모델 확대 제공을 통해 국내 대표 <b>LLM</b>인 SKT의 'A.X'와 'GPT... ,"Tue, 18 Mar 2025 09:42:00 +0900"
479,"SKT, 에이닷에 구글 '제미나이' 최신 버전 추가",https://weekly.hankooki.com/news/articleView.html?idxno=7107045,https://weekly.hankooki.com/news/articleView.html?idxno=7107045,사진=SK텔레콤 SK텔레콤(SKT)은 인공지능(AI) 에이전트 '에이닷'(A.)에 구글의 자체 거대언어모델(<b>LLM</b>)... SKT는 이번 제미나이 2.0 플래시 모델을 시작으로 향후 이용자들이 구글의 최신 <b>LLM</b>을 지속적으로 체험할 수... ,"Tue, 18 Mar 2025 09:42:00 +0900"
480,"모빌린트, AI 반도체 유통망 확장…글로벌 시장 공략",https://zdnet.co.kr/view/?no=20250318093112,https://n.news.naver.com/mnews/article/092/0002367006?sid=105,"또한 모빌린트는 온프레미스 대규모 언어 모델(<b>LLM</b>) 기술을 적용한 AI 서비스 관련 PO를 확보, 기업 맞춤형 AI 솔루션 시장에서도 성과를 거두고 있다. 이를 통해 고객은 인건비 절감 및 운영 효율화는 물론, 기존 GPU 기반... ","Tue, 18 Mar 2025 09:41:00 +0900"
481,"SKT, 에이닷에 '제미나이 2.0 플래시' 추가",https://www.newspim.com/news/view/20250318000203,https://www.newspim.com/news/view/20250318000203,거대언어모델(<b>LLM</b>) '제미나이(Gemini)' 최신 모델인 '제미나이 2.0 플래시(Flash)'를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 'A.X'와... ,"Tue, 18 Mar 2025 09:40:00 +0900"
482,"SK텔레콤, 에이닷에 구글 ‘제미나이’ 최신 버전 추가",https://www.cnbnews.com/news/article.html?no=713267,https://www.cnbnews.com/news/article.html?no=713267,자체 <b>LLM</b> ‘제미나이(Gemini)’ 최신 모델인 ‘제미나이 2.0 플래시(Flash)’를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 ‘A.X’와... ,"Tue, 18 Mar 2025 09:40:00 +0900"
483,"SKT, `에이닷`에 `제미나이` 최신 버전 추가…12개 AI모델 쓴다",https://www.dt.co.kr/contents.html?article_no=2025031802109931029003&ref=naver,https://n.news.naver.com/mnews/article/029/0002941796?sid=105,SK텔레콤은 인공지능(AI) 에이전트 '에이닷'에 구글의 자체 <b>LLM</b> '제미나이' 최신 모델인 '제미나이 2.0... SKT는 이번 '제미나이 2.0 플래시' 모델을 시작으로 향후 구글의 최신 <b>LLM</b>을 지속적으로 체험할 수 있도록 할... ,"Tue, 18 Mar 2025 09:39:00 +0900"
484,"SKT, 에이닷에 구글 ‘Gemini’ 최신 버전 추가",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202503180327&t=NN,https://n.news.naver.com/mnews/article/215/0001202226?sid=101,자체 <b>LLM</b> ‘제미나이(Gemini)’ 최신 모델인 ‘제미나이 2.0 플래시(Flash)’를 추가하는 등 기능을 대폭 강화했다고 18일 밝혔다. 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SKT의 ‘A.X’와... ,"Tue, 18 Mar 2025 09:38:00 +0900"
485,"SKT, 에이닷에 '제미나이 2.0 플래시' 추가…12종 AI 이용가능",https://biz.sbs.co.kr/article_hub/20000223263?division=NAVER,https://n.news.naver.com/mnews/article/374/0000430166?sid=101,SK텔레콤(SKT)은 인공지능(AI) 에이전트 '에이닷(A.)'에 구글의 자체 거대언어모델(<b>LLM</b>)인 제미나이 최신... SKT는 이후에도 이용자들이 구글 최신 <b>LLM</b>을 지속적으로 체험할 수 있도록 할 계획입니다. 이달 초에는... ,"Tue, 18 Mar 2025 09:37:00 +0900"
486,"SKT, 에이닷에 구글 ‘제미나이’ 최신버전 추가 … 실시간 검색결과 제...",https://biz.newdaily.co.kr/site/data/html/2025/03/18/2025031800058.html,https://biz.newdaily.co.kr/site/data/html/2025/03/18/2025031800058.html,뉴데일리 김성현 기자 = SK텔레콤은 AI 에이전트 ‘에이닷’에 구글의 최신 <b>LLM</b> ‘제미나이 2.0 플래시’... SK텔레콤은 ‘제미나이 2.0 플래시’ 모델을 시작으로 향후 고객들이 구글의 최신 <b>LLM</b>을 지속적으로... ,"Tue, 18 Mar 2025 09:36:00 +0900"
487,"모빌린트, AI 반도체 기술력 입증…국내외 사업 확장 가시화",https://daily.hankooki.com/news/articleView.html?idxno=1191833,https://daily.hankooki.com/news/articleView.html?idxno=1191833,"모빌린트는 온프레미스 대규모 언어 모델(<b>LLM</b>) 기술을 적용한 AI 서비스 관련 PO를 확보, 기업 맞춤형 AI 솔루션 시장에서도 성과를 거두고 있다. 이를 통해 고객은 인건비 절감 및 운영 효율화는 물론, 기존 GPU 기반... ","Tue, 18 Mar 2025 09:36:00 +0900"
488,SKT Enhances AI Agent 'A.' with Latest Google 'Gemini' Version,https://www.koreaittimes.com/news/articleView.html?idxno=139362,https://www.koreaittimes.com/news/articleView.html?idxno=139362,"' by adding Google's latest <b>LLM</b> model, 'Gemini 2.0 Flash,' along with 'Perplexity Sonar Pro' and 'GPT o3-mini,' greatly strengthening its multi-<b>LLM</b> agent capabilities. The image shows the SKT... ","Tue, 18 Mar 2025 09:34:00 +0900"
489,"SKT, 에이닷에 구글 최신 AI모델 '제미나이 2.0 플래시' 탑재",https://www.ajunews.com/view/20250318091846452,https://www.ajunews.com/view/20250318091846452,com SKT가 자사 인공지능(AI) 에이전트 '에이닷(A.)'에 구글 자체 거대언어모델(<b>LLM</b>) ‘제미나이 2.0 플래시(Flash)’를 추가했다고 18일 밝혔다. 이에 에이닷 이용자들은 △SKT의 <b>LLM</b> 'A.X’ △제미나이 2.0 플래시... ,"Tue, 18 Mar 2025 09:34:00 +0900"
490,아직 바늘시계도 못 보는 인공지능…일정 관리 어림없다,https://www.hani.co.kr/arti/science/technology/1187474.html,https://n.news.naver.com/mnews/article/028/0002736134?sid=105,"영국 에든버러대 연구진은 멀티모달 능력을 갖춘 거대언어모델(<b>LLM</b>) 7가지에 시계와 달력의 다양한 이미지를 주고 답을 내도록 하는 실험을 했다. 멀티모달 능력은 글자와 이미지, 동영상 등 다양한 종류의... ","Tue, 18 Mar 2025 09:32:00 +0900"
491,"SK텔레콤, 에이닷에 구글 제미나이 최신 버전 추가",https://www.moneys.co.kr/article/2025031809045282049,https://n.news.naver.com/mnews/article/417/0001064459?sid=105,SK텔레콤이 인공지능(AI) 에이전트 '에이닷'(A.)에 구글의 자체 거대언어모델(<b>LLM</b>) 제미나이(Gemini) 최신... 이번 에이닷의 AI 모델 확대 제공을 통해 이용자들은 국내 대표 <b>LLM</b>인 SK텔레콤의 ▲A.X ▲GPT ▲클로드(claude)... ,"Tue, 18 Mar 2025 09:31:00 +0900"
